sku_id,date,forecast
SKU0064,2025-10-12,41.21297664171627
SKU0065,2025-10-12,149.4111602138394
SKU0066,2025-10-12,337.45350014252284
SKU0067,2025-10-12,5.787113017245733
SKU0165,2025-10-12,8.343680342487295
SKU0061,2025-10-12,4.737862274947504
SKU0172,2025-10-12,54.40491273968411
SKU0052,2025-10-12,72.72670321791378
SKU0051,2025-10-12,2.1299499799312978
SKU0037,2025-10-12,24.453059307087486
SKU0038,2025-10-12,207.68921014343124
SKU0179,2025-10-12,216.572367576288
SKU0039,2025-10-12,7.785504151115967
SKU0040,2025-10-12,370.9628350942277
SKU0178,2025-10-12,82.46528875330226
SKU0041,2025-10-12,42.04920685849098
SKU0042,2025-10-12,84.42712549962879
SKU0177,2025-10-12,123.96601699238566
SKU0043,2025-10-12,177.67474917106375
SKU0044,2025-10-12,2.1299499799312978
SKU0176,2025-10-12,149.67194239549184
SKU0045,2025-10-12,40.27070033791986
SKU0046,2025-10-12,171.2790716548488
SKU0175,2025-10-12,107.37963396027487
SKU0047,2025-10-12,71.20933549495797
SKU0048,2025-10-12,23.33926738230936
SKU0174,2025-10-12,4.386930742245991
SKU0049,2025-10-12,209.52839510183534
SKU0050,2025-10-12,42.14462730574561
SKU0173,2025-10-12,12.77501756711673
SKU0069,2025-10-12,139.5933556233901
SKU0200,2025-10-12,2.1299499799312978
SKU0199,2025-10-19,180.22774427375305
SKU0001,2025-10-19,201.37735156054242
SKU0198,2025-10-19,2.7814357690050135
SKU0003,2025-10-19,14.214716900880784
SKU0002,2025-10-19,427.26268824014676
SKU0197,2025-10-19,519.4341582827506
SKU0166,2025-10-19,527.3470302244551
SKU0005,2025-10-19,6.52134697573407
SKU0087,2025-10-19,13.047808437085274
SKU0155,2025-10-19,76.74579523508378
SKU0088,2025-10-19,293.2621601715599
SKU0089,2025-10-19,11.228026792631397
SKU0090,2025-10-19,430.05271170634296
SKU0154,2025-10-19,315.19121950317447
SKU0091,2025-10-19,18.755142179115687
SKU0153,2025-10-19,211.72379766506768
SKU0092,2025-10-19,292.2806788168698
SKU0086,2025-10-19,36.05206928028373
SKU0152,2025-10-19,65.86847753260908
SKU0094,2025-10-19,29.140663424107615
SKU0095,2025-10-19,161.03424555209858
SKU0151,2025-10-19,49.832700842268586
SKU0096,2025-10-19,277.1855021529306
SKU0097,2025-10-19,14.50145880204798
SKU0150,2025-10-19,14.10179779175054
SKU0098,2025-10-19,54.44379822351978
SKU0099,2025-10-19,17.57152444130854
SKU0149,2025-10-19,23.65822546409221
SKU0093,2025-10-19,433.2784694761501
SKU0100,2025-10-19,2.7814357690050135
SKU0156,2025-10-19,18.138080795093323
SKU0084,2025-10-19,9.668210257824702
SKU0071,2025-10-19,54.36935928021239
SKU0163,2025-10-19,6.52134697573407
SKU0072,2025-10-19,440.4273428607193
SKU0073,2025-10-19,161.66909822341788
SKU0162,2025-10-19,65.33657214126848
SKU0074,2025-10-19,230.9131056061571
SKU0075,2025-10-19,95.61960325694922
SKU0161,2025-10-19,329.29569540892555
SKU0076,2025-10-19,35.68636998271279
SKU0085,2025-10-19,218.15414219820968
SKU0077,2025-10-19,328.829902519293
SKU0078,2025-10-19,237.03886442149258
SKU0079,2025-10-19,7.134071936801122
SKU0159,2025-10-19,12.698249381619206
SKU0080,2025-10-19,5.085856064419469
SKU0081,2025-10-19,274.406480755148
SKU0158,2025-10-19,2.7814357690050135
SKU0082,2025-10-19,32.56937059794792
SKU0083,2025-10-19,14.667250209226395
SKU0157,2025-10-19,2.7814357690050135
SKU0160,2025-10-19,333.5663126106595
SKU0101,2025-10-19,181.61559538533376
SKU0148,2025-10-19,251.29502022756873
SKU0102,2025-10-19,204.4829050876925
SKU0138,2025-10-19,219.95247018225604
SKU0119,2025-10-19,371.2927338457852
SKU0120,2025-10-19,96.17709300248191
SKU0137,2025-10-19,154.43712860140494
SKU0121,2025-10-19,13.614853386571868
SKU0122,2025-10-19,25.591664442853187
SKU0136,2025-10-19,169.3487823745764
SKU0123,2025-10-19,453.8874257527324
SKU0124,2025-10-19,527.3470302244551
SKU0118,2025-10-19,227.7203566092478
SKU0135,2025-10-19,2.8550668003368465
SKU0126,2025-10-19,44.79299585709191
SKU0127,2025-10-19,20.900669642101157
SKU0134,2025-10-19,20.03365700987834
SKU0128,2025-10-19,90.6883329251282
SKU0129,2025-10-19,34.73180221968242
SKU0133,2025-10-19,2.8550668003368465
SKU0130,2025-10-19,5.085856064419469
SKU0131,2025-10-19,17.406293811069308
SKU0132,2025-10-19,85.55719635675712
SKU0125,2025-10-19,28.35434058510662
SKU0117,2025-10-19,2.8550668003368465
SKU0139,2025-10-19,14.81027496505876
SKU0116,2025-10-19,2.7814357690050135
SKU0103,2025-10-19,23.018149678150305
SKU0147,2025-10-19,338.14519017966643
SKU0104,2025-10-19,310.4617299340966
SKU0105,2025-10-19,2.7814357690050135
SKU0146,2025-10-19,2.8550668003368465
SKU0106,2025-10-19,265.34335017476457
SKU0145,2025-10-19,527.7369613175026
SKU0107,2025-10-19,41.52409327946581
SKU0144,2025-10-19,11.633740388693901
SKU0143,2025-10-19,7.8871824231985315
SKU0108,2025-10-19,2.7814357690050135
SKU0109,2025-10-19,220.31590845042015
SKU0110,2025-10-19,50.297596394548876
SKU0142,2025-10-19,50.719308184070655
SKU0111,2025-10-19,72.94347539391384
SKU0112,2025-10-19,8.882360013218488
SKU0141,2025-10-19,86.18676134353956
SKU0113,2025-10-19,2.8550668003368465
SKU0114,2025-10-19,144.61183366636618
SKU0140,2025-10-19,9.668210257824702
SKU0115,2025-10-19,530.2176227563889
SKU0070,2025-10-19,193.9234090624293
SKU0004,2025-10-19,2.7814357690050135
SKU0164,2025-10-19,88.49703180084728
SKU0068,2025-10-19,331.4798031803114
SKU0188,2025-10-19,2.8550668003368465
SKU0022,2025-10-19,221.68318712317028
SKU0023,2025-10-19,179.94920721935597
SKU0187,2025-10-19,72.263943927975
SKU0024,2025-10-19,8.484429473289449
SKU0025,2025-10-19,9.502008112155027
SKU0186,2025-10-19,25.874828514982404
SKU0026,2025-10-19,422.2125181347801
SKU0027,2025-10-19,40.35485353766365
SKU0021,2025-10-19,63.41558207488565
SKU0185,2025-10-19,409.69122487440734
SKU0029,2025-10-19,44.36991911904625
SKU0184,2025-10-19,415.0218379991401
SKU0030,2025-10-19,66.68773561817582
SKU0031,2025-10-19,2.7814357690050135
SKU0032,2025-10-19,436.96349929264835
SKU0183,2025-10-19,242.62349105243203
SKU0033,2025-10-19,38.12465688768641
SKU0034,2025-10-19,123.94611775073375
SKU0182,2025-10-19,483.7866773636479
SKU0028,2025-10-19,21.26998479819705
SKU0181,2025-10-19,234.0176646076037
SKU0020,2025-10-19,42.59657861219249
SKU0019,2025-10-19,13.972970065194044
SKU0196,2025-10-19,17.447679584480376
SKU0006,2025-10-19,162.23629688898717
SKU0007,2025-10-19,88.97960825606782
SKU0195,2025-10-19,6.3971888060666044
SKU0008,2025-10-19,203.13160814392458
SKU0009,2025-10-19,143.47814079321736
SKU0194,2025-10-19,144.86251005785914
SKU0010,2025-10-19,437.73388889566496
SKU0011,2025-10-19,289.1198863990697
SKU0189,2025-10-19,427.8015376805332
SKU0193,2025-10-19,16.52705033315965
SKU0013,2025-10-19,31.266283292410808
SKU0192,2025-10-19,19.74690389177053
SKU0014,2025-10-19,100.66994936076118
SKU0015,2025-10-19,144.5725277789358
SKU0191,2025-10-19,161.7237804764434
SKU0016,2025-10-19,260.61888836902045
SKU0017,2025-10-19,6.708125043579348
SKU0190,2025-10-19,351.4016450129093
SKU0018,2025-10-19,2.8550668003368465
SKU0012,2025-10-19,13.047808437085274
SKU0035,2025-10-19,69.06427722001419
SKU0180,2025-10-19,2.8550668003368465
SKU0036,2025-10-19,19.297839183651863
SKU0054,2025-10-19,113.39218647254282
SKU0171,2025-10-19,221.67493861010018
SKU0055,2025-10-19,7.2866230441728215
SKU0056,2025-10-19,246.4275853674631
SKU0170,2025-10-19,189.1264331384421
SKU0057,2025-10-19,366.77255535498836
SKU0058,2025-10-19,31.266283292410808
SKU0059,2025-10-19,128.83502370310754
SKU0169,2025-10-19,251.17823491420583
SKU0053,2025-10-19,12.199668102187172
SKU0060,2025-10-19,16.804293585574957
SKU0168,2025-10-19,121.30125879322857
SKU0062,2025-10-19,169.27619991865677
SKU0063,2025-10-19,109.488191254976
SKU0167,2025-10-19,206.8122384550154
SKU0064,2025-10-19,42.87658763637778
SKU0065,2025-10-19,193.96037144156693
SKU0066,2025-10-19,437.565643281751
SKU0067,2025-10-19,6.726187917669686
SKU0165,2025-10-19,9.70809830101478
SKU0061,2025-10-19,5.931183779262217
SKU0172,2025-10-19,59.05504879047129
SKU0052,2025-10-19,80.65897384917733
SKU0051,2025-10-19,2.7814357690050135
SKU0037,2025-10-19,26.361068476551345
SKU0038,2025-10-19,265.0519122464083
SKU0179,2025-10-19,259.06879465137604
SKU0039,2025-10-19,9.462120068964948
SKU0040,2025-10-19,416.53777101516056
SKU0178,2025-10-19,95.00164659917161
SKU0041,2025-10-19,44.01992845111305
SKU0042,2025-10-19,86.34090934470422
SKU0177,2025-10-19,149.42512654768944
SKU0043,2025-10-19,224.3316178295059
SKU0044,2025-10-19,2.7814357690050135
SKU0176,2025-10-19,185.9539544237801
SKU0045,2025-10-19,44.79299585709191
SKU0046,2025-10-19,220.01974253141242
SKU0175,2025-10-19,118.73850978362383
SKU0047,2025-10-19,78.0046069225862
SKU0048,2025-10-19,24.554561454381087
SKU0174,2025-10-19,5.631395191440446
SKU0049,2025-10-19,259.5262669826647
SKU0050,2025-10-19,47.097818752463084
SKU0173,2025-10-19,13.799718449129132
SKU0069,2025-10-19,174.92493993362703
SKU0200,2025-10-19,2.8550668003368465
SKU0199,2025-10-26,258.0831255491475
SKU0001,2025-10-26,286.45758869675024
SKU0198,2025-10-26,7.504276060774481
SKU0003,2025-10-26,20.7968322027647
SKU0002,2025-10-26,509.87668006483074
SKU0197,2025-10-26,530.9239153634335
SKU0166,2025-10-26,549.3652908455468
SKU0005,2025-10-26,12.26474616946664
SKU0087,2025-10-26,19.929300442667433
SKU0155,2025-10-26,109.34518560757715
SKU0088,2025-10-26,377.8303808377934
SKU0089,2025-10-26,18.84659100571369
SKU0090,2025-10-26,509.74675817432836
SKU0154,2025-10-26,418.2142943551288
SKU0091,2025-10-26,25.31471993858154
SKU0153,2025-10-26,299.57530655312036
SKU0092,2025-10-26,379.2458399419155
SKU0086,2025-10-26,48.90851772381946
SKU0152,2025-10-26,87.53509385726562
SKU0094,2025-10-26,39.68108799720454
SKU0095,2025-10-26,222.20080778627164
SKU0151,2025-10-26,66.18541730782852
SKU0096,2025-10-26,381.3699111041157
SKU0097,2025-10-26,22.16352575560607
SKU0150,2025-10-26,21.945571861789194
SKU0098,2025-10-26,74.0253423202577
SKU0099,2025-10-26,25.37423588540584
SKU0149,2025-10-26,31.263104654894185
SKU0093,2025-10-26,526.8830780471311
SKU0100,2025-10-26,7.504276060774481
SKU0156,2025-10-26,26.42129303535574
SKU0084,2025-10-26,16.212585365049957
SKU0071,2025-10-26,74.9552319476856
SKU0163,2025-10-26,12.26474616946664
SKU0072,2025-10-26,517.5193604103434
SKU0073,2025-10-26,220.62438141387946
SKU0162,2025-10-26,89.06428838490372
SKU0074,2025-10-26,323.1507539580663
SKU0075,2025-10-26,141.694171835949
SKU0161,2025-10-26,468.65622646692265
SKU0076,2025-10-26,49.61466586002297
SKU0085,2025-10-26,304.193802830317
SKU0077,2025-10-26,464.0124715812701
SKU0078,2025-10-26,342.08669346648924
SKU0079,2025-10-26,13.82902553256266
SKU0159,2025-10-26,19.730962013798578
SKU0080,2025-10-26,10.762069424105967
SKU0081,2025-10-26,379.188689721806
SKU0158,2025-10-26,7.504276060774481
SKU0082,2025-10-26,45.86166312648421
SKU0083,2025-10-26,21.275580737178526
SKU0157,2025-10-26,7.504276060774481
SKU0160,2025-10-26,444.13680744835494
SKU0101,2025-10-26,268.16060636502266
SKU0148,2025-10-26,357.335257212588
SKU0102,2025-10-26,266.5689012504543
SKU0138,2025-10-26,296.46914985403083
SKU0119,2025-10-26,454.49435819566077
SKU0120,2025-10-26,143.52548688600245
SKU0137,2025-10-26,200.74057129867865
SKU0121,2025-10-26,20.7968322027647
SKU0122,2025-10-26,32.82013318737769
SKU0136,2025-10-26,232.0113225190461
SKU0123,2025-10-26,531.6832111124986
SKU0124,2025-10-26,549.3652908455468
SKU0118,2025-10-26,312.1185108692108
SKU0135,2025-10-26,7.504276060774481
SKU0126,2025-10-26,59.26817676057763
SKU0127,2025-10-26,28.323703995422193
SKU0134,2025-10-26,28.077308785589373
SKU0128,2025-10-26,129.92529193927874
SKU0129,2025-10-26,48.90851772381946
SKU0133,2025-10-26,8.211062200743955
SKU0130,2025-10-26,10.762069424105967
SKU0131,2025-10-26,25.407308613431947
SKU0132,2025-10-26,130.52586730758347
SKU0125,2025-10-26,36.113258670500706
SKU0117,2025-10-26,7.504276060774481
SKU0139,2025-10-26,22.212507633020333
SKU0116,2025-10-26,7.504276060774481
SKU0103,2025-10-26,30.450581080782786
SKU0147,2025-10-26,450.68927103923716
SKU0104,2025-10-26,379.30380703489834
SKU0105,2025-10-26,7.504276060774481
SKU0146,2025-10-26,7.504276060774481
SKU0106,2025-10-26,380.7761660021129
SKU0145,2025-10-26,549.3652908455468
SKU0107,2025-10-26,58.413844934731856
SKU0144,2025-10-26,19.10781181039916
SKU0143,2025-10-26,13.83811936678685
SKU0108,2025-10-26,7.504276060774481
SKU0109,2025-10-26,312.41246393425706
SKU0110,2025-10-26,66.86113051881404
SKU0142,2025-10-26,69.29602343388531
SKU0111,2025-10-26,103.16730638193839
SKU0112,2025-10-26,14.592794301630462
SKU0141,2025-10-26,131.1554322943659
SKU0113,2025-10-26,7.504276060774481
SKU0114,2025-10-26,202.046673475374
SKU0140,2025-10-26,16.212585365049957
SKU0115,2025-10-26,551.8020410198192
SKU0070,2025-10-26,265.26776425453903
SKU0004,2025-10-26,7.504276060774481
SKU0164,2025-10-26,131.64759886348963
SKU0068,2025-10-26,417.8239572836298
SKU0188,2025-10-26,7.504276060774481
SKU0022,2025-10-26,319.2925599334531
SKU0023,2025-10-26,247.21175670795122
SKU0187,2025-10-26,100.49370231074353
SKU0024,2025-10-26,14.632682344820541
SKU0025,2025-10-26,15.943867420974147
SKU0186,2025-10-26,32.42800153882166
SKU0026,2025-10-26,574.7469566998576
SKU0027,2025-10-26,57.236979280324874
SKU0021,2025-10-26,87.53509385726562
SKU0185,2025-10-26,504.2404866157714
SKU0029,2025-10-26,64.3743351885985
SKU0184,2025-10-26,527.1203815344693
SKU0030,2025-10-26,90.50475692790604
SKU0031,2025-10-26,7.504276060774481
SKU0032,2025-10-26,510.55011332139145
SKU0183,2025-10-26,336.92612443200625
SKU0033,2025-10-26,51.79403530172745
SKU0034,2025-10-26,177.04918165483636
SKU0182,2025-10-26,519.2965089016059
SKU0028,2025-10-26,30.361921603768536
SKU0181,2025-10-26,351.36993353631254
SKU0020,2025-10-26,59.55110183644227
SKU0019,2025-10-26,20.70510551932162
SKU0196,2025-10-26,23.997502947177427
SKU0006,2025-10-26,233.8736262975145
SKU0007,2025-10-26,131.41670179785794
SKU0195,2025-10-26,12.122525125708837
SKU0008,2025-10-26,268.3962720799588
SKU0009,2025-10-26,200.34258704004435
SKU0194,2025-10-26,201.73444834172435
SKU0010,2025-10-26,599.4706201324817
SKU0011,2025-10-26,383.4755070858225
SKU0189,2025-10-26,506.40231974531974
SKU0193,2025-10-26,23.444889413625045
SKU0013,2025-10-26,45.050163837804206
SKU0192,2025-10-26,27.030251635639477
SKU0014,2025-10-26,145.3646831418007
SKU0015,2025-10-26,202.046673475374
SKU0191,2025-10-26,235.86485380701933
SKU0016,2025-10-26,376.6336517289303
SKU0017,2025-10-26,12.26474616946664
SKU0190,2025-10-26,472.1322002330221
SKU0018,2025-10-26,8.211062200743955
SKU0012,2025-10-26,19.77994389121284
SKU0035,2025-10-26,92.65454352331584
SKU0180,2025-10-26,8.211062200743955
SKU0036,2025-10-26,26.705310902343395
SKU0054,2025-10-26,167.48955752829679
SKU0171,2025-10-26,311.7567684020386
SKU0055,2025-10-26,13.83811936678685
SKU0056,2025-10-26,337.2835747520833
SKU0170,2025-10-26,266.25433351495803
SKU0057,2025-10-26,459.3094877310504
SKU0058,2025-10-26,44.14902205970436
SKU0059,2025-10-26,181.44377959565847
SKU0169,2025-10-26,358.7124351672711
SKU0053,2025-10-26,19.77994389121284
SKU0060,2025-10-26,24.02786893895686
SKU0168,2025-10-26,176.8005887836936
SKU0062,2025-10-26,232.47374044685978
SKU0063,2025-10-26,152.61710951242384
SKU0167,2025-10-26,298.9425698267458
SKU0064,2025-10-26,59.83111086062756
SKU0065,2025-10-26,259.3895191109481
SKU0066,2025-10-26,519.3149845223966
SKU0067,2025-10-26,12.964426897122276
SKU0165,2025-10-26,16.252473408240036
SKU0061,2025-10-26,11.652021208399589
SKU0172,2025-10-26,77.53080296724502
SKU0052,2025-10-26,113.99495831854445
SKU0051,2025-10-26,7.504276060774481
SKU0037,2025-10-26,34.25705117164924
SKU0038,2025-10-26,369.1647599718163
SKU0179,2025-10-26,375.5687269553973
SKU0039,2025-10-26,14.798884490490217
SKU0040,2025-10-26,569.4890259572453
SKU0178,2025-10-26,139.3430232104842
SKU0041,2025-10-26,63.47319341049861
SKU0042,2025-10-26,132.60159794280264
SKU0177,2025-10-26,207.40951322138318
SKU0043,2025-10-26,307.52802558380694
SKU0044,2025-10-26,7.504276060774481
SKU0176,2025-10-26,253.71583706975312
SKU0045,2025-10-26,60.839507695744516
SKU0046,2025-10-26,309.2593340374155
SKU0175,2025-10-26,174.03201753889422
SKU0047,2025-10-26,109.09254388502428
SKU0048,2025-10-26,31.881082360864823
SKU0174,2025-10-26,11.652021208399589
SKU0049,2025-10-26,370.3788001009957
SKU0050,2025-10-26,64.79604697812027
SKU0173,2025-10-26,20.7968322027647
SKU0069,2025-10-26,243.71297573142323
SKU0200,2025-10-26,8.211062200743955
SKU0199,2025-11-02,206.81768342081187
SKU0001,2025-11-02,224.22076809637267
SKU0198,2025-11-02,1.7681584678634932
SKU0003,2025-11-02,12.070961486814904
SKU0002,2025-11-02,501.44312102361704
SKU0197,2025-11-02,508.64867858476316
SKU0166,2025-11-02,509.96789681005407
SKU0005,2025-11-02,5.389208502950595
SKU0087,2025-11-02,11.198026537017236
SKU0155,2025-11-02,74.33049478992197
SKU0088,2025-11-02,331.3246982780166
SKU0089,2025-11-02,9.782351106761604
SKU0090,2025-11-02,500.28320555360864
SKU0154,2025-11-02,413.84996886507656
SKU0091,2025-11-02,16.598105892935834
SKU0153,2025-11-02,223.24470734536635
SKU0092,2025-11-02,342.03356137285516
SKU0086,2025-11-02,35.51240644498752
SKU0152,2025-11-02,68.58039326905754
SKU0094,2025-11-02,29.049948253022063
SKU0095,2025-11-02,169.0116126017714
SKU0151,2025-11-02,52.10964678028363
SKU0096,2025-11-02,325.583286450647
SKU0097,2025-11-02,12.429874193667928
SKU0150,2025-11-02,12.070961486814904
SKU0098,2025-11-02,55.11950615305274
SKU0099,2025-11-02,16.598105892935834
SKU0149,2025-11-02,22.10626071215961
SKU0093,2025-11-02,517.0522875417801
SKU0100,2025-11-02,1.7681584678634932
SKU0156,2025-11-02,16.598105892935834
SKU0084,2025-11-02,8.821258697245252
SKU0071,2025-11-02,55.75967277314228
SKU0163,2025-11-02,5.389208502950595
SKU0072,2025-11-02,504.759587124892
SKU0073,2025-11-02,171.95897849920502
SKU0162,2025-11-02,68.11754955176417
SKU0074,2025-11-02,283.4006712136857
SKU0075,2025-11-02,100.54645388256348
SKU0161,2025-11-02,425.33502311187937
SKU0076,2025-11-02,35.218468426071546
SKU0085,2025-11-02,236.90871508945884
SKU0077,2025-11-02,410.51096736476256
SKU0078,2025-11-02,287.8851888865645
SKU0079,2025-11-02,5.903904679076238
SKU0159,2025-11-02,10.91809866047128
SKU0080,2025-11-02,3.5396458899615872
SKU0081,2025-11-02,329.39866129697475
SKU0158,2025-11-02,2.0135053917757375
SKU0082,2025-11-02,33.80791338327923
SKU0083,2025-11-02,12.070961486814904
SKU0157,2025-11-02,2.0135053917757375
SKU0160,2025-11-02,418.15845717609005
SKU0101,2025-11-02,205.90156375540505
SKU0148,2025-11-02,304.0363851797591
SKU0102,2025-11-02,203.62429770861854
SKU0138,2025-11-02,230.3734494365482
SKU0119,2025-11-02,451.6420338122508
SKU0120,2025-11-02,101.25725216988943
SKU0137,2025-11-02,158.87981845076413
SKU0121,2025-11-02,12.070961486814904
SKU0122,2025-11-02,23.63378704954993
SKU0136,2025-11-02,181.7457609846283
